episodeIndex	84
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	85	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	16536.856000	244	67.774000	0.000000	1388048.284000	20550	67.544929	0.058412	67.541542	67.548315	67.540414	67.549443
1	1	338.870000	5	67.774000	0.000000	45527.545000	674	67.548286	0.054336	67.530252	67.566321	67.524243	67.572329
1	2	542.192000	8	67.774000	0.000000	48422.922000	717	67.535456	0.060614	67.516988	67.553924	67.510835	67.560077
1	3	609.966000	9	67.774000	0.000000	47478.267000	703	67.536653	0.060379	67.518039	67.555267	67.511836	67.561469
2	0	3863.118000	57	67.774000	0.000000	419044.789000	6204	67.544292	0.058473	67.538126	67.550459	67.536071	67.552513
2	1	221011.014000	3261	67.774000	-0.000000	18445651.182020	273084	67.545705	0.057594	67.544782	67.546627	67.544475	67.546934
2	2	4540.858000	67	67.774000	0.000000	424856.773000	6290	67.544797	0.058525	67.538670	67.550924	67.536629	67.552965
2	3	4676.406000	69	67.774000	0.000000	420320.277000	6223	67.543030	0.057716	67.536913	67.549147	67.534875	67.551185
2	4	4405.310000	65	67.774000	0.000000	430308.333000	6371	67.541725	0.056998	67.535718	67.547733	67.533716	67.549735
2	5	4811.954000	71	67.774000	0.000000	425125.422000	6294	67.544554	0.062134	67.538243	67.550865	67.536140	67.552967
3	0	3524.248000	52	67.774000	0.000000	289974.758000	4293	67.545949	0.062680	67.538274	67.553624	67.535717	67.556181
3	1	102135.418000	1507	67.774000	-0.000000	8688018.111001	128623	67.546381	0.057477	67.545038	67.547723	67.544591	67.548171
3	2	3795.344000	56	67.774000	0.000000	298389.637000	4418	67.539529	0.053910	67.532512	67.546545	67.530174	67.548883
3	3	3659.796000	54	67.774000	0.000000	298101.343000	4414	67.535420	0.058692	67.528096	67.542744	67.525655	67.545184
4	0	0.000000	0	-nan	-nan	403.968000	6	67.328000	0.024662	67.199226	67.456774	67.156320	67.499680
4	1	0.000000	0	-nan	-nan	16541.604000	245	67.516751	0.077103	67.481119	67.552383	67.469247	67.564255
4	2	0.000000	0	-nan	-nan	336.637000	5	67.327400	0.019950	67.200526	67.454274	67.158252	67.496548
4	3	0.000000	0	-nan	-nan	1214.416000	18	67.467556	0.026203	67.390921	67.544190	67.365387	67.569725
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
