episodeIndex	5
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	3872.494000	74	52.331000	-0.000000	22812.527000	435	52.442591	0.115616	52.400683	52.484499	52.376855	52.508326
1	1	113505.939000	2169	52.331000	-0.000000	679956.765000	12960	52.465800	0.125521	52.457800	52.473800	52.453251	52.478348
1	2	3610.839000	69	52.331000	-0.000000	21140.084000	403	52.456784	0.119742	52.412474	52.501094	52.387281	52.526288
1	3	4238.811000	81	52.331000	-0.000000	24129.479000	460	52.455389	0.128651	52.412400	52.498378	52.387958	52.522821
2	0	1569.930000	30	52.331000	0.000000	7712.179000	147	52.463803	0.115976	52.391600	52.536006	52.350547	52.577059
2	1	1831.585000	35	52.331000	0.000000	9075.985000	173	52.462341	0.110554	52.397359	52.527323	52.360412	52.564270
2	2	1569.930000	30	52.331000	0.000000	8756.003000	167	52.431156	0.108537	52.365622	52.496689	52.328362	52.533950
2	3	889.627000	17	52.331000	0.000000	8807.431000	168	52.425185	0.117522	52.357196	52.493173	52.318540	52.531829
2	4	1465.268000	28	52.331000	0.000000	8964.956000	171	52.426643	0.112464	52.360720	52.492567	52.323238	52.530049
2	5	66826.687000	1277	52.331000	0.000000	395905.595000	7547	52.458672	0.123871	52.448257	52.469086	52.442336	52.475007
3	0	837.296000	16	52.331000	0.000000	5138.749000	98	52.436214	0.097807	52.355005	52.517423	52.308832	52.563596
3	1	22763.985000	435	52.331000	0.000000	148047.590000	2820	52.499145	0.133751	52.481442	52.516849	52.471376	52.526914
3	2	680.303000	13	52.331000	-0.000000	5404.566000	103	52.471515	0.115202	52.385546	52.557484	52.336666	52.606363
3	3	837.296000	16	52.331000	0.000000	5247.511000	100	52.475110	0.137445	52.379809	52.570411	52.325624	52.624596
4	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
4	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
