episodeIndex	92
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	93	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	254.212000	7	36.316000	0.000000	31330.127000	858	36.515300	0.043961	36.500922	36.529677	36.496132	36.534467
1	1	435.792000	12	36.316000	-0.000000	30600.839000	838	36.516514	0.042988	36.502128	36.530900	36.497335	36.535693
1	2	399.476000	11	36.316000	-0.000000	30926.398000	847	36.512867	0.040353	36.499003	36.526730	36.494384	36.531350
1	3	10422.692000	287	36.316000	0.000000	886973.754000	24298	36.503982	0.041551	36.501355	36.506609	36.500480	36.507484
2	0	1162.112000	32	36.316000	-0.000000	121871.114000	3338	36.510220	0.041505	36.503137	36.517302	36.500778	36.519662
2	1	1452.640000	40	36.316000	-0.000000	124093.649000	3399	36.508870	0.041335	36.501866	36.515874	36.499532	36.518208
2	2	1162.112000	32	36.316000	-0.000000	123051.922000	3371	36.503092	0.042300	36.495977	36.510207	36.493606	36.512577
2	3	907.900000	25	36.316000	-0.000000	121940.835000	3341	36.498304	0.038981	36.491444	36.505165	36.489158	36.507451
2	4	56326.116000	1551	36.316000	0.000000	5303758.887001	145307	36.500367	0.040993	36.499301	36.501434	36.498945	36.501790
2	5	1162.112000	32	36.316000	-0.000000	125168.443000	3429	36.502900	0.040298	36.496014	36.509785	36.493720	36.512080
3	0	1053.164000	29	36.316000	-0.000000	93393.217000	2558	36.510249	0.041523	36.502157	36.518341	36.499460	36.521038
3	1	1016.848000	28	36.316000	-0.000000	96666.401000	2648	36.505438	0.040487	36.497585	36.513292	36.494968	36.515909
3	2	1380.008000	38	36.316000	-0.000000	98104.981000	2688	36.497389	0.041116	36.489533	36.505244	36.486916	36.507862
3	3	30832.284000	849	36.316000	0.000000	2822964.824001	77340	36.500709	0.040879	36.499249	36.502169	36.498762	36.502656
4	0	254.212000	7	36.316000	0.000000	109870.149000	3000	36.623383	0.044764	36.615624	36.631142	36.613039	36.633727
4	1	72.632000	2	36.316000	0.000000	3879.340000	106	36.597547	0.051517	36.553267	36.641827	36.538514	36.656581
4	2	0.000000	0	-nan	-nan	3696.468000	101	36.598693	0.047378	36.555191	36.642196	36.540696	36.656690
4	3	0.000000	0	-nan	-nan	3807.817000	104	36.613625	0.050497	36.569366	36.657884	36.554620	36.672630
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
