episodeIndex	26
state	control	total_cost_at_episode	total_count_at_episode	mean_cost_at_episode	unbiased_variance_cost_at_episode	total_cost	total_count	mean_cost	unbiased_variance_cost	95%_confidence_interval_min	95%_confidence_interval_max	99%_confidence_interval_min	99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0.000000	27	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	541.905000	15	36.127000	0.000000	10281.539000	282	36.459358	0.052864	36.431215	36.487502	36.421313	36.497403
1	1	252.889000	7	36.127000	0.000000	8716.229000	239	36.469577	0.053348	36.438867	36.500288	36.428062	36.511092
1	2	108.381000	3	36.127000	0.000000	8311.948000	228	36.455912	0.047402	36.426274	36.485551	36.415846	36.495978
1	3	9754.290000	270	36.127000	-0.000000	260120.589000	7137	36.446769	0.048699	36.441399	36.452138	36.439510	36.454027
2	0	1264.445000	35	36.127000	0.000000	34621.526000	950	36.443712	0.047824	36.429127	36.458296	36.423996	36.463427
2	1	1300.572000	36	36.127000	0.000000	35755.736000	981	36.448253	0.051034	36.433427	36.463079	36.428211	36.468295
2	2	1119.937000	31	36.127000	0.000000	35855.371000	984	36.438385	0.047525	36.424100	36.452670	36.419074	36.457696
2	3	1192.191000	33	36.127000	0.000000	35642.412000	978	36.444184	0.047091	36.429921	36.458448	36.424902	36.463466
2	4	56032.977000	1551	36.127000	-0.000000	1533734.999000	42088	36.441147	0.048539	36.438940	36.443355	36.438163	36.444131
2	5	1300.572000	36	36.127000	0.000000	34804.233000	955	36.444223	0.047974	36.429654	36.458792	36.424529	36.463917
3	0	794.794000	22	36.127000	0.000000	25886.476000	710	36.459825	0.050289	36.442526	36.477125	36.436440	36.483211
3	1	903.175000	25	36.127000	0.000000	27448.049000	753	36.451592	0.048519	36.435092	36.468092	36.429287	36.473897
3	2	975.429000	27	36.127000	0.000000	29398.677000	807	36.429587	0.045654	36.414127	36.445048	36.408687	36.450487
3	3	30744.077000	851	36.127000	-0.000000	818517.955000	22461	36.441741	0.048194	36.438731	36.444752	36.437671	36.445812
4	0	72.254000	2	36.127000	0.000000	28916.952000	790	36.603737	0.056306	36.586383	36.621090	36.580278	36.627196
4	1	36.127000	1	36.127000	-nan	1169.558000	32	36.548687	0.063990	36.456769	36.640606	36.424429	36.672946
4	2	0.000000	0	-nan	-nan	1061.100000	29	36.589655	0.057716	36.497955	36.681356	36.465692	36.713618
4	3	0.000000	0	-nan	-nan	1391.037000	38	36.606237	0.062972	36.522560	36.689914	36.493120	36.719353
5	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
5	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	2	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
6	3	0.000000	0	-nan	-nan	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan
