episodeIndex	814
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	815	0.000000	815	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	803	2122.000000	1040	2.642590	19.813496	1.295143	0.342956	2.040385	1.740979	2.359617	1.645308	2.470731
1	1	0.000000	0	-nan	-nan	71	328.000000	74	4.619718	21.381891	1.042254	0.041046	4.432432	3.225419	5.756737	2.846651	6.227036
2	0	16.000000	3	5.333333	17.333333	802	6292.000000	1466	7.845387	173.179560	1.827930	1.416048	4.291951	3.614459	5.035034	3.401814	5.298862
2	1	0.000000	0	-nan	-nan	98	636.000000	104	6.489796	26.726699	1.061224	0.058069	6.115385	4.901169	7.446885	4.520015	7.919563
3	0	28.000000	4	7.000000	13.333333	803	10453.000000	1631	13.017435	340.558299	2.031133	1.972845	6.408952	5.495584	7.416472	5.209926	7.775640
3	1	0.000000	0	-nan	-nan	86	742.000000	92	8.627907	48.048153	1.069767	0.089193	8.065217	6.281963	10.078003	5.732123	10.807448
4	0	26.000000	3	8.666667	9.333333	811	14246.000000	1648	17.565968	568.937310	2.032059	1.998971	8.644417	7.450896	9.961123	7.077645	10.430549
4	1	0.000000	0	-nan	-nan	100	1168.000000	109	11.680000	78.603636	1.090000	0.082727	10.715596	8.624751	13.040479	7.974077	13.874006
5	0	20.000000	2	10.000000	18.000000	804	18918.000000	1724	23.529851	836.032732	2.144279	2.220752	10.973318	9.548086	12.546142	9.102460	13.107004
5	1	0.000000	0	-nan	-nan	107	1592.000000	118	14.878505	91.711515	1.102804	0.093105	13.491525	11.203425	16.039444	10.492006	16.953887
6	0	30.000000	2	15.000000	2.000000	808	22416.000000	1735	27.742574	948.424356	2.147277	2.190178	12.919885	11.353539	14.646603	10.863466	15.261878
6	1	0.000000	0	-nan	-nan	115	1978.000000	129	17.200000	120.056140	1.121739	0.160488	15.333333	12.657172	18.393180	11.838506	19.512514
7	0	32.000000	2	16.000000	2.000000	807	26098.000000	1732	32.339529	1234.941649	2.146221	2.455020	15.068129	13.227643	17.108961	12.653893	17.839201
7	1	0.000000	0	-nan	-nan	106	1960.000000	114	18.490566	102.461815	1.075472	0.089488	17.192982	14.566374	20.121010	13.750253	21.172686
8	0	38.000000	2	19.000000	2.000000	810	29776.000000	1733	36.760494	1604.938858	2.139506	2.439105	17.181766	15.083262	19.508227	14.428995	20.340547
8	1	0.000000	0	-nan	-nan	108	2228.000000	122	20.629630	191.001731	1.129630	0.132572	18.262295	14.965418	21.997228	13.951164	23.354391
9	0	40.000000	2	20.000000	2.000000	815	24388.000000	1336	29.923926	773.758333	1.639264	1.014673	18.254491	16.353592	20.327182	15.754746	21.060025
