episodeIndex	19
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	20	0.000000	20	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	20	39.000000	25	1.950000	3.102632	1.250000	0.197368	1.560000	0.772076	2.662345	0.536545	3.185800
1	1	0.000000	0	-nan	-nan	0	0.000000	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
2	0	2.000000	1	2.000000	-nan	20	124.000000	32	6.200000	57.642105	1.600000	1.094737	3.875000	1.266567	8.784219	0.591827	11.880775
2	1	0.000000	0	-nan	-nan	2	6.000000	2	3.000000	2.000000	1.000000	0.000000	3.000000	-9.706200	15.706200	-60.656740	66.656740
3	0	3.000000	1	3.000000	-nan	20	252.000000	38	12.600000	267.200000	1.900000	1.884211	6.631579	1.946848	16.102672	0.771347	22.563583
3	1	0.000000	0	-nan	-nan	1	21.000000	1	21.000000	-nan	1.000000	-nan	21.000000	-nan	-nan	-nan	-nan
4	0	10.000000	2	5.000000	2.000000	20	456.000000	45	22.800000	1271.326316	2.250000	4.092105	10.133333	1.912144	30.299010	-0.002766	47.713774
4	1	0.000000	0	-nan	-nan	3	48.000000	3	16.000000	12.000000	1.000000	0.000000	16.000000	7.394694	24.605306	-3.849686	35.849686
5	0	12.000000	2	6.000000	2.000000	20	599.000000	53	29.950000	1336.576316	2.650000	4.134211	11.301887	3.565013	27.708611	1.661000	39.531064
5	1	0.000000	0	-nan	-nan	1	11.000000	1	11.000000	-nan	1.000000	-nan	11.000000	-nan	-nan	-nan	-nan
6	0	8.000000	1	8.000000	-nan	20	484.000000	40	24.200000	523.326316	2.000000	2.105263	12.100000	5.036661	26.425595	3.266656	36.233350
6	1	0.000000	0	-nan	-nan	2	20.000000	2	10.000000	8.000000	1.000000	0.000000	10.000000	-15.412400	35.412400	-117.313480	137.313480
7	0	9.000000	1	9.000000	-nan	20	631.000000	39	31.550000	1058.681579	1.950000	1.628947	16.179487	6.407512	34.581894	3.880393	46.196846
7	1	0.000000	0	-nan	-nan	4	112.000000	6	28.000000	310.000000	1.500000	0.333333	18.666667	-0.006769	96.362808	-7.350592	-426.701549
8	0	10.000000	1	10.000000	-nan	20	942.000000	53	47.100000	2948.410526	2.650000	4.028947	17.773585	6.041985	42.390534	3.142655	59.912725
8	1	0.000000	0	-nan	-nan	4	152.000000	6	38.000000	968.000000	1.500000	0.333333	25.333333	-4.757628	150.535337	-16.591696	-692.347010
9	0	11.000000	1	11.000000	-nan	20	770.000000	40	38.500000	1796.368421	2.000000	1.894737	19.250000	7.058368	43.027699	3.952743	58.613975
