episodeIndex	464
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	465	0.000000	465	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	460	1089.000000	575	2.367391	17.130525	1.250000	0.318627	1.893913	1.519566	2.301321	1.401493	2.445176
1	1	0.000000	0	-nan	-nan	29	124.000000	30	4.275862	25.206897	1.034483	0.034483	4.133333	2.141049	6.417624	1.504418	7.295673
2	0	2.000000	1	2.000000	-nan	458	3178.000000	786	6.938865	159.195379	1.716157	1.092123	4.043257	3.171956	5.020188	2.902201	5.372539
2	1	0.000000	0	-nan	-nan	59	360.000000	62	6.101695	20.334307	1.050847	0.049094	5.806452	4.439567	7.332860	4.015319	7.881796
3	0	8.000000	2	4.000000	2.000000	460	5705.000000	917	12.402174	325.722435	1.993478	1.806058	6.221374	5.054423	7.545602	4.695790	8.027374
3	1	0.000000	0	-nan	-nan	49	446.000000	52	9.102041	51.093537	1.061224	0.100340	8.576923	6.117724	11.497353	5.380633	12.598774
4	0	10.000000	2	5.000000	2.000000	464	7958.000000	950	17.150862	564.141338	2.047414	2.071181	8.376842	6.846389	10.121990	6.377433	10.759132
4	1	0.000000	0	-nan	-nan	56	632.000000	61	11.285714	52.425974	1.089286	0.082792	10.360656	8.008729	13.071533	7.292763	14.069063
5	0	24.000000	2	12.000000	50.000000	459	9771.000000	949	21.287582	639.663841	2.067538	2.001979	10.296101	8.597654	12.227429	8.076338	12.931121
5	1	0.000000	0	-nan	-nan	54	628.000000	56	11.629630	38.048917	1.037037	0.036338	11.214286	9.129788	13.519327	8.478853	14.342485
6	0	36.000000	3	12.000000	28.000000	461	11020.000000	911	23.904555	566.808262	1.976139	1.614647	12.096597	10.347159	14.069973	9.807537	14.784810
6	1	36.000000	2	18.000000	8.000000	65	1004.000000	72	15.446154	73.938462	1.107692	0.128846	13.944444	11.113303	17.272857	10.261656	18.515614
7	0	111.000000	7	15.857143	27.809524	460	13836.000000	948	30.078261	1104.516738	2.060870	2.262082	14.594937	12.247643	17.286622	11.530857	18.273378
7	1	0.000000	0	-nan	-nan	64	1123.000000	67	17.546875	83.680308	1.046875	0.045387	16.761194	13.859207	19.975693	12.953954	21.125025
8	0	72.000000	4	18.000000	34.666667	463	16118.000000	959	34.812095	1612.932148	2.071274	2.339065	16.807091	14.030121	19.995204	13.182727	21.164943
8	1	0.000000	0	-nan	-nan	59	1236.000000	67	20.949153	286.945646	1.135593	0.153711	18.447761	13.342565	24.566223	11.824297	26.883780
9	0	25.000000	1	25.000000	-nan	465	13117.000000	739	28.208602	770.182684	1.589247	0.910660	17.749662	15.269124	20.524110	14.499983	21.523016
