episodeIndex	869
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0	0.000000	870	-nan	-nan	inf	-inf	0.000000	-nan	-nan	-nan	-nan
1	0	3.000000	1	3.000000	-nan	0	2209.000000	1125	inf	-inf	inf	-inf	1.963556	-nan	-nan	-nan	-nan
1	1	1.000000	1	1.000000	-nan	0	267.000000	67	inf	-inf	inf	-inf	3.985075	-nan	-nan	-nan	-nan
2	0	6.000000	2	3.000000	2.000000	0	6308.000000	1551	inf	-inf	inf	-inf	4.067054	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	602.000000	99	inf	-inf	inf	-inf	6.080808	-nan	-nan	-nan	-nan
3	0	5.000000	1	5.000000	-nan	0	10790.000000	1718	inf	-inf	inf	-inf	6.280559	-nan	-nan	-nan	-nan
3	1	0.000000	0	-nan	-nan	0	959.000000	109	inf	-inf	inf	-inf	8.798165	-nan	-nan	-nan	-nan
4	0	14.000000	2	7.000000	2.000000	0	15604.000000	1790	inf	-inf	inf	-inf	8.717318	-nan	-nan	-nan	-nan
4	1	0.000000	0	-nan	-nan	0	1276.000000	118	inf	-inf	inf	-inf	10.813559	-nan	-nan	-nan	-nan
5	0	16.000000	2	8.000000	2.000000	0	20614.000000	1856	inf	-inf	inf	-inf	11.106681	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0	1289.000000	99	inf	-inf	inf	-inf	13.020202	-nan	-nan	-nan	-nan
6	0	0.000000	0	-nan	-nan	0	24676.000000	1852	inf	-inf	inf	-inf	13.323974	-nan	-nan	-nan	-nan
6	1	10.000000	1	10.000000	-nan	0	1730.000000	116	inf	-inf	inf	-inf	14.913793	-nan	-nan	-nan	-nan
7	0	11.000000	1	11.000000	-nan	0	29356.000000	1880	inf	-inf	inf	-inf	15.614894	-nan	-nan	-nan	-nan
7	1	0.000000	0	-nan	-nan	0	1924.000000	114	inf	-inf	inf	-inf	16.877193	-nan	-nan	-nan	-nan
8	0	12.000000	1	12.000000	-nan	0	33472.000000	1911	inf	-inf	inf	-inf	17.515437	-nan	-nan	-nan	-nan
8	1	14.000000	1	14.000000	-nan	0	2664.000000	135	inf	-inf	inf	-inf	19.733333	-nan	-nan	-nan	-nan
9	0	28.000000	2	14.000000	2.000000	0	27366.000000	1474	inf	-inf	inf	-inf	18.565807	-nan	-nan	-nan	-nan
