episodeIndex	315
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	316	0.000000	316	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1	0	1.000000	1	1.000000	-nan	313	739.000000	395	2.361022	15.808348	1.261981	0.328582	1.870886	1.438993	2.349745	1.304347	2.521075
1	1	0.000000	0	-nan	-nan	16	53.000000	17	3.312500	1.562500	1.062500	0.062500	3.117647	2.213254	4.281335	1.918433	4.819767
2	0	2.000000	1	2.000000	-nan	311	2010.000000	529	6.463023	78.520402	1.700965	1.003838	3.799622	3.004708	4.708863	2.761594	5.041571
2	1	0.000000	0	-nan	-nan	41	244.000000	44	5.951220	16.497561	1.073171	0.069512	5.545455	4.037725	7.306673	3.575845	7.971141
3	0	3.000000	1	3.000000	-nan	313	3657.000000	611	11.683706	215.684894	1.952077	1.641927	5.985270	4.775268	7.390141	4.408542	7.909869
3	1	0.000000	0	-nan	-nan	36	312.000000	38	8.666667	31.428571	1.055556	0.111111	8.210526	5.794403	11.204731	5.072318	12.399087
4	0	4.000000	1	4.000000	-nan	315	5114.000000	629	16.234921	444.645273	1.996825	1.990436	8.130366	6.421811	10.135891	5.907375	10.883846
4	1	0.000000	0	-nan	-nan	39	422.000000	42	10.820513	51.309042	1.076923	0.072874	10.047619	7.298433	13.283107	6.456843	14.515502
5	0	5.000000	1	5.000000	-nan	310	6319.000000	629	20.383871	519.641810	2.029032	1.834106	10.046105	8.144333	12.261357	7.569075	13.082852
5	1	0.000000	0	-nan	-nan	41	503.000000	43	12.268293	45.801220	1.048780	0.047561	11.697674	9.065861	14.699230	8.247815	15.811863
6	0	14.000000	2	7.000000	2.000000	313	7372.000000	614	23.552716	548.491603	1.961661	1.530577	12.006515	9.939428	14.392439	9.310709	15.271301
6	1	0.000000	0	-nan	-nan	42	638.000000	46	15.190476	70.060395	1.095238	0.137050	13.869565	10.393294	18.164378	9.364864	19.851686
7	0	42.000000	4	10.500000	11.666667	314	9236.000000	640	29.414013	1046.946257	2.038217	2.407481	14.431250	11.628438	17.763439	10.790914	19.018020
7	1	0.000000	0	-nan	-nan	45	797.000000	47	17.711111	77.982828	1.044444	0.043434	16.957447	13.601866	20.741009	12.558380	22.122440
8	0	38.000000	3	12.666667	9.333333	314	10608.000000	641	33.783439	1569.205348	2.041401	2.416811	16.549142	13.209369	20.519968	12.211430	22.015070
8	1	14.000000	1	14.000000	-nan	42	920.000000	49	21.904762	380.868757	1.166667	0.191057	18.775510	12.144811	27.159158	10.209081	30.512471
9	0	30.000000	2	15.000000	8.000000	316	8622.000000	490	27.284810	779.048784	1.550633	0.883142	17.595918	14.564734	21.072755	13.639260	22.347590
