episodeIndex	88
01_state	02_control	03_total_cost_at_episode	04_total_count_at_episode	05_mean_cost_at_episode	06_unbiased_variance_cost_at_episode	07_total_select_episode_count	08_total_cost	09_total_count	10_total_mean_cost_sum	11_total_unbiased_variance_cost_sum	12_total_mean_count	13_total_unbiased_variance_count	14_mean_cost	15_95%_confidence_interval_min	16_95%_confidence_interval_max	17_99%_confidence_interval_min	18_99%_confidence_interval_max
0	0	0.000000	1	0.000000	-nan	0	0.000000	89	-nan	-nan	inf	-inf	0.000000	-nan	-nan	-nan	-nan
1	0	1.000000	1	1.000000	-nan	0	179.000000	109	inf	-inf	inf	-inf	1.642202	-nan	-nan	-nan	-nan
1	1	0.000000	0	-nan	-nan	0	34.000000	8	inf	-inf	inf	-inf	4.250000	-nan	-nan	-nan	-nan
2	0	2.000000	1	2.000000	-nan	0	598.000000	153	inf	-inf	inf	-inf	3.908497	-nan	-nan	-nan	-nan
2	1	0.000000	0	-nan	-nan	0	42.000000	9	inf	-inf	inf	-inf	4.666667	-nan	-nan	-nan	-nan
3	0	3.000000	1	3.000000	-nan	0	1052.000000	174	inf	-inf	inf	-inf	6.045977	-nan	-nan	-nan	-nan
3	1	0.000000	0	-nan	-nan	0	117.000000	13	inf	-inf	inf	-inf	9.000000	-nan	-nan	-nan	-nan
4	0	4.000000	1	4.000000	-nan	0	1624.000000	196	inf	-inf	inf	-inf	8.285714	-nan	-nan	-nan	-nan
4	1	0.000000	0	-nan	-nan	0	152.000000	13	inf	-inf	inf	-inf	11.692308	-nan	-nan	-nan	-nan
5	0	5.000000	1	5.000000	-nan	0	2152.000000	202	inf	-inf	inf	-inf	10.653465	-nan	-nan	-nan	-nan
5	1	0.000000	0	-nan	-nan	0	195.000000	15	inf	-inf	inf	-inf	13.000000	-nan	-nan	-nan	-nan
6	0	6.000000	1	6.000000	-nan	0	2272.000000	177	inf	-inf	inf	-inf	12.836158	-nan	-nan	-nan	-nan
6	1	0.000000	0	-nan	-nan	0	106.000000	8	inf	-inf	inf	-inf	13.250000	-nan	-nan	-nan	-nan
7	0	22.000000	2	11.000000	32.000000	0	2092.000000	144	inf	-inf	inf	-inf	14.527778	-nan	-nan	-nan	-nan
7	1	0.000000	0	-nan	-nan	0	121.000000	9	inf	-inf	inf	-inf	13.444444	-nan	-nan	-nan	-nan
8	0	66.000000	5	13.200000	17.200000	0	2354.000000	145	inf	-inf	inf	-inf	16.234483	-nan	-nan	-nan	-nan
8	1	12.000000	1	12.000000	-nan	0	190.000000	11	inf	-inf	inf	-inf	17.272727	-nan	-nan	-nan	-nan
9	0	69.000000	5	13.800000	17.200000	0	2197.000000	127	inf	-inf	inf	-inf	17.299213	-nan	-nan	-nan	-nan
